"","ISO","lang.family","lang.genus","native.country","native.country.area","language","lat","lon","mean.temp","sum.precip","sd.temp","growing.season","pop_log","complexity.bias","p.complexity.bias","mono.complexity.bias","open.complexity.bias","morphological.complexity.ld","morphological.complexity.ld.centered","scaled.LDT.ZM","scaled.LDT.H","scaled.LDT.TTR","stock","region","mean.dependency.length","information.density","syllable.rate","information.rate","mean.length","mean.aoa","normalized.vowel.diversity","normalized.consonant.diversity","normalized.tone.diversity","normalized.phoneme.diversity","distance.from.origin","area_log","perimeter_log","n.neighbors_log","sd.precip_log","ratio.L2.L1_log","n.L1.speakers_log","n.L2.speakers_log","n.phonemes_log","n.consonants_log","n.vowels_log","n.sonorants_log","n.obstruents_log","n.monophthongs_log","n.qual.monophthongs_log","n.tones_log","morphological.complexity_log"
"51","nld","Indo-European","Germanic","Netherlands","Europe","dutch",52.5,6,9.44725,65.8815,10.7075,7.22545,7.23982,0.474020627,0.331354159,0.310162639,0.437069246,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,3.65625,3.84120401337793,NA,NA,NA,NA,NA,14.6339191854698,14.5173553047974,2.89037175789616,1.75138008507471,NA,NA,NA,3.66356164612965,3.17805383034795,2.70805020110221,2.19722457733622,2.70805020110221,2.484906649788,1.94591014905531,NA,2.63905732961526
"52","pap","Creoles and Pidgins","","Netherlands Antilles","North America","papiamentu",12.25,-69,27.1655,47.756,34.611,3.6429,5.50433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4625,NA,NA,NA,NA,NA,NA,10.6597503674101,13.4456020062556,0.916290731874155,-0.0608121393967575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"53","kwn","Niger-Congo","Bantoid","Namibia","Africa","kwangali",-18,19.5,23.0167,52.417,63.476,4,4.92416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07575757575758,NA,NA,NA,NA,NA,NA,14.1211483326074,13.4274157095786,2.39789527279837,1.15678685271918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"54","xuu","Khoisan","Central Khoisan","Namibia","Africa","kxoe",-17.5,22.5,NA,NA,NA,NA,3.99948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86507936507937,NA,NA,NA,NA,NA,NA,13.9497494502519,13.3454951953164,2.68557734525015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"55","lun","Niger-Congo","Bantoid","Democratic Republic of the Congo","Africa","lunda",-10.67,24,21.0898,108.463333333333,98.9996666666667,7,5.60206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9375,NA,NA,NA,NA,NA,NA,15.2859110521589,14.5763869452564,2.83321334405622,0.287957034646212,NA,NA,NA,3.46573590279973,3.09104245335832,2.30258509299405,1.94591014905531,2.70805020110221,2.30258509299405,1.6094379124341,NA,2.56494935746154
"56","lch","Niger-Congo","Bantoid","Angola","Africa","lucazi",-14,20,20.2417,86.4165,92.8325,6,5.32098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8030838313625,13.5800287018553,1.87180217690159,0.933698336529188,NA,NA,NA,3.73766961828337,3.46573590279973,2.30258509299405,2.77258872223978,2.77258872223978,2.30258509299405,1.6094379124341,NA,2.63905732961526
"57","lue","Niger-Congo","Bantoid","Angola","Africa","luvale",-12,22,20.04375,113.9585,107.957,7,5.82543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05769230769231,NA,-0.4846364,-0.7169629,0.54663194,-0.218322461,1823.445,15.4764834355812,14.2921167174568,2.67414864942653,0.592359526747253,NA,NA,NA,3.58351893845611,3.09104245335832,2.30258509299405,2.484906649788,2.30258509299405,2.30258509299405,1.6094379124341,1.38629436111989,2.94443897916644
"58","ndo","Niger-Congo","Bantoid","Namibia","Africa","ndonga",-18,17,22.14375,42.375,47.3825,4,5.84025,NA,NA,NA,NA,-3,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76811594202899,NA,NA,NA,NA,NA,NA,14.5615544592364,13.9147606932133,2.4423470353692,1.27820791125483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77258872223978
"59","ajp","Afro-Asiatic","Semitic","Palestinian West Bank and Gaza","Asia","arabicpalestinian",32,35.25,20.3604375,37.648875,43.733625,4.5665875,6.78852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2741935483871,NA,NA,NA,NA,NA,NA,13.7481342362992,13.3867307624906,2.36712361413162,1.75024278902512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.484906649788
"60","ayc","Aymaran","Aymaran","Peru","South America","aymara central",-17,-69,7.7083,49.708,48.984,7.5,6.34785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9375,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,25571.11,15.4636076413009,14.113575590444,1.64865862558738,0.830645693745579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09104245335832
"61","cag","Matacoan","Matacoan","Paraguay","South America","chulupi",-23.5,-60.5,22.875,44.667,27.711,6,4.26007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,-1.2345266,0.12048546,-0.7687792,-0.627606761,26597.79,13.7046555306411,12.949609900197,1.87180217690159,1.37959698367216,NA,NA,NA,3.3322045101752,3.09104245335832,1.79175946922805,2.56494935746154,2.19722457733622,1.79175946922805,1.79175946922805,NA,2.56494935746154
"62","gui","Tupian","Tupi-Guaraní","Paraguay","South America","chiriguano",-23.67,-64.33,23.25,59.583,58.761,5,4.68997,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60526315789474,NA,NA,NA,NA,NA,NA,14.241090009486,13.1391824734268,1.20397280432594,1.40685650383277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"63","crq","Matacoan","Matacoan","Paraguay","South America","chorote",-22.5,-62.5,23.4708,35.667,31.993,3,3.30276,NA,NA,NA,NA,-1,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88235294117647,NA,NA,NA,NA,NA,NA,10.9792618618845,12.0255679372669,1.70474809223843,1.40729724820817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"64","pue","Chon","Puelche","Argentina","South America","gununakune",-41,-67,NA,NA,NA,NA,1.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"65","gug","Tupian","Tupi-Guaraní","Paraguay","South America","guarani",-26,-56,22.125,135,33.726,12,6.68556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46153846153846,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,27074.66,NA,NA,NA,1.29011380264592,NA,NA,NA,3.58351893845611,3.17805383034795,2.484906649788,2.19722457733622,2.70805020110221,2.484906649788,1.79175946922805,NA,3.09104245335832
"66","kgk","Tupian","Tupi-Guaraní","Paraguay","South America","kaiwa",-25,-55,NA,NA,NA,NA,4.19067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1969696969697,NA,NA,NA,NA,NA,NA,14.3407700110229,13.6070634824601,1.70474809223843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"67","lit","Indo-European","Baltic","Lithuania","Europe","lithuanian",55,24,6.38830526315789,51.9388947368421,15.6718947368421,6.96491052631579,6.49489,0.32680553,0.166622615,0.23150167,0.282069173,NA,NA,0.951217037,0.968806532,1.125826536,"Indo-European","Inner Asia",NA,NA,NA,NA,5.425,4.07240802675585,NA,NA,NA,NA,NA,15.6807472290237,14.5270647846067,1.79175946922805,2.14935723285173,-1.53060211586177,15.0176086060324,13.4870064909922,3.85014760171006,3.58351893845611,2.39789527279837,2.19722457733622,3.29583686600433,2.39789527279837,1.6094379124341,NA,2.83321334405622
"68","aed","Sign Languages","","Argentina","South America","lenguadesenasargentina",-34,-63,16,70.5,44.166,10,1.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68926521229365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"69","arn","Araucanian","Araucanian","Chile","South America","mapudungun",-38,-72,12.4139,117.417,90.652,10,5.47712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42948717948718,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,27783.66,15.88949165602,14.4696148895522,0.693147180559945,1.40543500464727,NA,NA,NA,3.25809653802148,2.99573227355399,1.79175946922805,2.39789527279837,2.19722457733622,1.79175946922805,1.79175946922805,NA,2.89037175789616
"70","moc","Guaicuruan","Guaicuruan","Argentina","South America","mocovi",-31.5,-62,17.7708,76.958,43.458,11,3.65562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21052631578947,NA,NA,NA,NA,NA,NA,11.7751512583126,13.3745467613672,0.693147180559945,1.62091183450773,NA,NA,NA,3.43398720448515,3.13549421592915,2.07944154167984,2.07944154167984,2.70805020110221,2.07944154167984,1.38629436111989,NA,2.70805020110221
"71","plg","Guaicuruan","Guaicuruan","Argentina","South America","pilaga",-25,-60,NA,NA,NA,NA,3.30103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0375,NA,NA,NA,NA,NA,NA,15.1040939597134,13.5622749997802,1.09861228866811,NA,NA,NA,NA,3.09104245335832,2.89037175789616,1.38629436111989,1.94591014905531,2.39789527279837,1.38629436111989,1.38629436111989,NA,2.70805020110221
"72","quh","Quechuan","Quechuan","Bolivia","South America","quechuacochabamba",-18.75,-66,12.29665,41.271,41.448,5.5,6.5608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44594594594595,NA,-0.4846364,0.9579338,-0.7687792,-0.098493936,25742.48,15.6785833598811,13.8992464374754,1.6094379124341,0.839215284193848,NA,NA,NA,3.61091791264422,3.46573590279973,1.6094379124341,2.19722457733622,3.13549421592915,1.6094379124341,1.6094379124341,NA,2.39789527279837
"73","slo","Indo-European","Slavic","Slovenia","Europe","slovak",46,15,6.60315714285714,117.257714285714,28.7337142857143,6.1746,6.29771,0.348116332,0.211329557,0.219633389,0.296663628,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,3.58819397993311,NA,NA,NA,NA,NA,13.2416985412197,12.8042489012323,1.83258146374831,1.93902527814041,NA,15.4618087077039,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"74","wel","Indo-European","Celtic","United Kingdom","Europe","welsh",52,-3,9.09653333333333,86.3336666666667,26.904,7.66666666666667,5.72937,0.423136802,0.291470977,0.319895904,0.39116793,-2,-0.15385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7590759319733,13.941616197805,-0.693147180559945,1.6306317284411,NA,13.1935485107949,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83321334405622
"75","yid","Indo-European","Germanic","Ukraine","Asia","yiddish",52,23,NA,NA,NA,NA,4.69205,0.501937634,0.380312483,0.354998549,0.475059683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2279049364643,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"76","kor","Korean","Korean","Korea-South","Asia","korean",37.5,128,10.0626548387097,103.148032258065,97.427,6.96064838709677,7.8262,0.175946116,0.052958746,0.139882955,0.130842675,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,3.425,NA,1.3900889,0.12048546,-0.7687792,0.247265066,12738.18,16.1149792249434,16.2380105459203,1.90954250488444,2.38844844566446,NA,NA,NA,3.68887945411394,3.09104245335832,2.89037175789616,2.39789527279837,2.39789527279837,2.89037175789616,2.30258509299405,NA,2.77258872223978
"77","gsw","Indo-European","Germanic","Switzerland","Europe","alsatian",48.5,7.5,9.5055,75.639,18.86375,7.133325,6.78132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83974358974359,NA,NA,NA,NA,NA,NA,13.9130612562345,13.3459313719631,2.23359222150709,1.8867400492658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"78","ces","Indo-European","Slavic","Czech Republic","Europe","czech",50,15,7.2792,55.354,18.93,6.75,7.06164,0.359396615,0.215136338,0.231852719,0.306104197,-2,-0.25,NA,NA,NA,NA,NA,20.5,NA,NA,NA,4.225,NA,NA,NA,NA,NA,NA,15.1652549064333,13.778054247337,2.01490302054226,1.99453703458939,NA,NA,NA,3.63758615972639,3.2188758248682,2.56494935746154,1.94591014905531,2.89037175789616,2.30258509299405,1.6094379124341,NA,2.56494935746154
"79","bar","Indo-European","Germanic","Germany","Europe","germanupperaustrian",47,14,5.0694,109.389,30.833,6,6.88465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97670258672696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"80","hun","Uralic","Ugric","Hungary","Europe","hungarian",47,20,9.845425,51.6375,15.5,7.0644,7.13391,0.390903826,0.246434954,0.209860631,0.338604762,NA,NA,0.711870862,0.594636857,0.818228743,"Uralic","Europe",23.2,NA,NA,NA,3.64,3.98658862876254,1.3900889,0.9579338,-0.7687792,0.526414511,6368.741,14.6579398719031,13.913033016148,2.61006979274201,2.10765842453269,-4.19253868459399,16.4182472793395,12.2257085922693,4.17438726989564,3.91202300542815,2.70805020110221,2.63905732961526,3.58351893845611,2.70805020110221,2.07944154167984,NA,3.04452243772342
"81","ard","Australian","Pama-Nyungan","Australia","Australia and Oceania","arabana",-28.25,136.25,NA,NA,NA,NA,1.69897,NA,NA,NA,NA,-1,-0.16667,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83928571428571,NA,NA,NA,NA,NA,NA,14.0804844912052,12.9403161829696,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221
"82","adt","Australian","Pama-Nyungan","Australia","Australia and Oceania","adynyamathanha",-30.5,139.5,19.4375,13.292,5.868,0,1.69897,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,14.0678050613702,13.2541685309351,0,1.84316525728796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"83","ady","Northwest Caucasian","Northwest Caucasian","Russia","Eurasia","adygheabzakh",45.23,40.58,15.45748,35.9638,23.4562,5.46666,5.69826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18421052631579,NA,NA,NA,NA,NA,NA,12.2290398680518,12.72770882411,1.64865862558738,1.9367310064743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"84","afr","Indo-European","Germanic","South Africa","Africa","afrikaans",-31,22,15.82026,21.6184,14.0137,1.82407,6.77567,0.536195309,0.414830124,0.400452461,0.501775982,NA,NA,-0.259202059,-0.620362926,-0.56855172,"Indo-European","S Africa",NA,NA,NA,NA,3.4875,3.94193181818182,NA,NA,NA,NA,NA,17.0869303434775,14.4680721743854,3.45526460293243,1.67373015324716,0.633326994285962,15.5143274590489,16.1476544531999,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"85","alh","Australian","Maran","Australia","Australia and Oceania","alawa",-15.17,134.25,NA,NA,NA,NA,1.69897,NA,NA,NA,NA,-1,-0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40740740740741,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,16364.65,14.5357338497869,13.2368342672901,1.79175946922805,NA,NA,NA,NA,3.3322045101752,3.13549421592915,1.6094379124341,2.83321334405622,1.79175946922805,1.6094379124341,1.38629436111989,NA,2.63905732961526
"86","aly","Australian","Pama-Nyungan","Australia","Australia and Oceania","alyawarra",-22.5,135,NA,NA,NA,NA,3.17609,NA,NA,NA,NA,-1,-0.14286,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46428571428571,NA,NA,NA,NA,NA,NA,16.3605644607444,14.2976625955693,2.30258509299405,NA,NA,NA,NA,3.46573590279973,3.2188758248682,1.94591014905531,2.94443897916644,1.79175946922805,1.94591014905531,1.38629436111989,NA,2.77258872223978
"87","aer","Australian","Pama-Nyungan","Australia","Australia and Oceania","arrerntemparntwe",-24,136,20.175,25.083,13.494,1,3.33746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67088607594937,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,17174.91,14.9920753713948,13.4885095275333,1.6094379124341,1.85930907748929,NA,NA,NA,3.40119738166216,3.29583686600433,1.09861228866811,2.70805020110221,2.484906649788,1.09861228866811,1.09861228866811,NA,2.83321334405622
"88","aoi","Australian","Anindilyakwa","Australia","Australia and Oceania","anindilyakwa",-14,136.5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,NA,NA,NA,NA,NA,NA,10.4404194233866,14.0360114204503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"89","asf","Sign Languages","","Australia","Australia and Oceania","auslan",-30,145,NA,NA,NA,NA,4.14613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"90","are","Australian","Pama-Nyungan","Australia","Australia and Oceania","arrerntewestern",-24,132.5,20.175,25.083,13.494,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58547008547009,NA,NA,NA,NA,NA,NA,15.1105927310299,14.1878503647606,2.30258509299405,1.85930907748929,NA,NA,NA,3.36729582998647,3.25809653802148,1.09861228866811,2.99573227355399,1.79175946922805,1.09861228866811,1.09861228866811,NA,2.63905732961526
"91","wdj","Australian","Anson Bay","Australia","Australia and Oceania","bachamal",-13.17,130.17,NA,NA,NA,NA,1.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45977011494253,NA,NA,NA,NA,NA,NA,10.9054053703777,13.2557240054494,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"92","gup","Australian","Gunwinygic","Australia","Australia and Oceania","bininjgunwok",-12.5,133.75,NA,NA,NA,NA,3.17926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42237442922374,NA,NA,NA,NA,NA,NA,13.7922890128234,13.5061648476098,2.70805020110221,NA,NA,NA,NA,3.17805383034795,2.94443897916644,1.6094379124341,2.56494935746154,1.79175946922805,1.6094379124341,1.6094379124341,NA,2.77258872223978
"93","bia","Australian","Pama-Nyungan","Australia","Australia and Oceania","badimaya",-27.67,118,21.8625,19.167,9.334,2,1.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62068965517241,NA,NA,NA,NA,NA,NA,14.0208175799444,13.1071603955017,0,1.87975508391903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.484906649788
"94","bzr","Australian","Pama-Nyungan","Australia","Australia and Oceania","biri",-20.5,146.5,23.9417,58.333,45.528,5,1.69897,NA,NA,NA,NA,-2,-0.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86206896551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2874404095672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"95","bjt","Niger-Congo","Northern Atlantic","Australia","Australia and Oceania","balanta",12.25,-15.33,26.7666666666667,129.388666666667,181.427,5,5.59439,NA,NA,NA,NA,-1,-0.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37931034482759,NA,NA,NA,NA,NA,NA,13.827912337007,13.6633751793859,2.99573227355399,0.0423568160788279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"96","bck","Australian","Bunuban","Australia","Australia and Oceania","bunuba",-17.75,125.75,27.1667,45.583,55.646,4,1.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88235294117647,NA,NA,NA,NA,NA,NA,10.817956626198,12.4404607393492,1.09861228866811,1.5108543810553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"97","bdy","Australian","Pama-Nyungan","Australia","Australia and Oceania","bandjalang",-28.75,153,18.2229,97.875,43.69,11.75,1.69897,NA,NA,NA,NA,-1,-0.14286,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4041095890411,NA,-1.2345266,-1.5544112,-0.7687792,-1.185905651,18758.94,10.3977873743448,12.9640098780912,NA,1.42700434936768,NA,NA,NA,2.77258872223978,2.484906649788,1.38629436111989,2.07944154167984,1.38629436111989,1.38629436111989,1.38629436111989,NA,2.63905732961526
"98","bjb","Australian","Pama-Nyungan","Australia","Australia and Oceania","banggarla",-32,137,18.2917,18.75,4.267,1,1.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73714487595483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"99","nbj","Australian","Pama-Nyungan","Australia","Australia and Oceania","bilinarra",-16,131.67,NA,NA,NA,NA,2.23045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.407815334146,13.3210699634476,1.94591014905531,NA,NA,NA,NA,3.13549421592915,2.83321334405622,1.79175946922805,2.484906649788,1.6094379124341,1.79175946922805,1.09861228866811,NA,2.63905732961526
"100","bcj","Australian","Nyulnyulan","Australia","Australia and Oceania","bardi",-16.58,122.92,NA,NA,NA,NA,1.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38461538461539,NA,-1.2345266,-0.7169629,-0.7687792,-0.906756206,15678.92,9.13010597926558,12.2258066430204,0,NA,NA,NA,NA,3.17805383034795,2.83321334405622,1.94591014905531,2.484906649788,1.6094379124341,1.94591014905531,1.38629436111989,NA,2.56494935746154
"101","tcs","Creoles and Pidgins","","Australia","Australia and Oceania","broken",-10.17,143,NA,NA,NA,NA,4.36922,NA,NA,NA,NA,-2,-0.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53763440860215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"102","eus","Basque","Basque","Spain","Europe","basque",43.0714285714286,-2.78571428571429,13.9833,107.5,38.328,12,5.50804,0.416244056,0.282812235,0.283121614,0.400411865,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,4.7125,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,8024.965,13.4616053462022,12.8947561285988,1.6094379124341,1.41793836645435,NA,NA,NA,3.3322045101752,3.13549421592915,1.6094379124341,1.94591014905531,2.77258872223978,1.6094379124341,1.6094379124341,NA,3.25809653802148
"103","bvr","Australian","Burarran","Australia","Australia and Oceania","burarra",-12.25,134.58,NA,NA,NA,NA,2.60206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63157894736842,NA,-0.4846364,-0.7169629,-0.7687792,-0.656792827,16186.07,10.9886599288375,12.84031871817,2.19722457733622,NA,NA,NA,NA,3.04452243772342,2.77258872223978,1.6094379124341,2.39789527279837,1.6094379124341,1.6094379124341,1.6094379124341,NA,2.63905732961526
"104","cja","Austronesian","Sundic","Cambodia","Asia","chamwestern",12,105.5,27.1838363636364,143.082545454545,112.316818181818,8.12120909090909,5.40329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,NA,1.3900889,0.12048546,0.54663194,0.685735432,12011.21,12.2319353050559,13.6422880787211,1.94591014905531,0.181692571145157,NA,NA,NA,3.55534806148941,3.17805383034795,2.19722457733622,2.07944154167984,2.77258872223978,2.19722457733622,2.19722457733622,0.693147180559945,2.56494935746154
"105","cld","Afro-Asiatic","Semitic","Iraq","Asia","chaldeanmodern",36,43,20.3333,35.083,32.481,6,5.31387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.525,NA,NA,NA,NA,NA,NA,9.8617276182879,12.2800895421081,1.79175946922805,2.31003725651909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"106","yue","Sino-Tibetan","Chinese","China","Asia","cantonese",23,113,13.183355,140.11785,94.19045,7.772255,7.73886,NA,NA,NA,NA,-3,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65,NA,1.3900889,0.12048546,1.86204304,1.124205799,12172.55,16.3318289847319,NA,3.13549421592915,1.61056827333544,NA,NA,NA,3.46573590279973,3.09104245335832,1.6094379124341,2.19722457733622,2.56494935746154,1.6094379124341,1.6094379124341,1.6094379124341,2.484906649788
"107","dhr","Australian","Pama-Nyungan","Australia","Australia and Oceania","dhargari",-23.75,114.92,NA,NA,NA,NA,1.69897,NA,NA,NA,NA,-1,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85714285714286,NA,NA,NA,NA,NA,NA,10.9658334264774,12.7674754073049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
